open_time_ms,open,high,low,close
1646092800000,0.78090000,0.80390000,0.75740000,0.78390000
1646179200000,0.78400000,0.78480000,0.75620000,0.76870000
1646265600000,0.76880000,0.78970000,0.73360000,0.75150000
1646352000000,0.75140000,0.75500000,0.69420000,0.71270000
1646438400000,0.71270000,0.76930000,0.70490000,0.75400000
1646524800000,0.75390000,0.75890000,0.72110000,0.72510000
1646611200000,0.72520000,0.75440000,0.70330000,0.71970000
1646697600000,0.71960000,0.73130000,0.71350000,0.72070000
1646784000000,0.72080000,0.77500000,0.71990000,0.76580000
1646870400000,0.76590000,0.77970000,0.72150000,0.73610000
1646956800000,0.73610000,0.81400000,0.72500000,0.80290000
1647043200000,0.80280000,0.84900000,0.77830000,0.78570000
1647129600000,0.78570000,0.80570000,0.75080000,0.76020000
1647216000000,0.76020000,0.77790000,0.74500000,0.77480000
1647302400000,0.77470000,0.77680000,0.74130000,0.76570000
1647388800000,0.76580000,0.79450000,0.75690000,0.79190000
1647475200000,0.79190000,0.80200000,0.78300000,0.79350000
1647561600000,0.79360000,0.80070000,0.77620000,0.79650000
1647648000000,0.79640000,0.82680000,0.79150000,0.81940000
1647734400000,0.81950000,0.82200000,0.79500000,0.80570000
1647820800000,0.80570000,0.85490000,0.78750000,0.83730000
1647907200000,0.83720000,0.86530000,0.82730000,0.83660000
1647993600000,0.83660000,0.84600000,0.81710000,0.83760000
1648080000000,0.83760000,0.85000000,0.82720000,0.84280000
1648166400000,0.84280000,0.84590000,0.81850000,0.82390000
1648252800000,0.82390000,0.83490000,0.82060000,0.83270000
1648339200000,0.83260000,0.85820000,0.82750000,0.85800000
1648425600000,0.85790000,0.93000000,0.85280000,0.86410000
1648512000000,0.86400000,0.88570000,0.83890000,0.85770000
1648598400000,0.85760000,0.87180000,0.84550000,0.86130000
1648684800000,0.86130000,0.87370000,0.77940000,0.81480000
1648771200000,0.81490000,0.83430000,0.80700000,0.82770000
1648857600000,0.82770000,0.84990000,0.81850000,0.82400000
1648944000000,0.82400000,0.85190000,0.81430000,0.84320000
1649030400000,0.84320000,0.84400000,0.80410000,0.82600000
1649116800000,0.82610000,0.83660000,0.81450000,0.81640000
1649203200000,0.81640000,0.81840000,0.75550000,0.75950000
1649289600000,0.75940000,0.79110000,0.75230000,0.78710000
1649376000000,0.78700000,0.79440000,0.74630000,0.75490000
1649462400000,0.75500000,0.76680000,0.75310000,0.76220000
1649548800000,0.76230000,0.77310000,0.75240000,0.75430000
1649635200000,0.75430000,0.75580000,0.68020000,0.69480000
1649721600000,0.69490000,0.73400000,0.69240000,0.71520000
1649808000000,0.71510000,0.72520000,0.70170000,0.72320000
1649894400000,0.72320000,0.74130000,0.70830000,0.72620000
1649980800000,0.72620000,0.79750000,0.72610000,0.78580000
1650067200000,0.78590000,0.79990000,0.76580000,0.78080000
1650153600000,0.78080000,0.78610000,0.74770000,0.75190000
1650240000000,0.75190000,0.76990000,0.72660000,0.76990000
1650326400000,0.76980000,0.78600000,0.75880000,0.77490000
1650412800000,0.77490000,0.77530000,0.74200000,0.75170000
1650499200000,0.75170000,0.76860000,0.71800000,0.73280000
1650585600000,0.73280000,0.73870000,0.71420000,0.71790000
1650672000000,0.71780000,0.72670000,0.70230000,0.70570000
1650758400000,0.70570000,0.71190000,0.69440000,0.69810000
1650844800000,0.69800000,0.69980000,0.64510000,0.69310000
1650931200000,0.69310000,0.70650000,0.62760000,0.64200000
1651017600000,0.64200000,0.66300000,0.63610000,0.65220000
1651104000000,0.65220000,0.65770000,0.63330000,0.64280000
1651190400000,0.64280000,0.64640000,0.59920000,0.61160000
1651276800000,0.61150000,0.62880000,0.56630000,0.58450000
1651363200000,0.58450000,0.61250000,0.57600000,0.60700000
1651449600000,0.60700000,0.63120000,0.59840000,0.61430000
1651536000000,0.61430000,0.62800000,0.59610000,0.60470000
1651622400000,0.60470000,0.65000000,0.60390000,0.64590000
1651708800000,0.64600000,0.65720000,0.58010000,0.59810000
1651795200000,0.59810000,0.61640000,0.58750000,0.60220000
1651881600000,0.60220000,0.60440000,0.56920000,0.58080000
1651968000000,0.58080000,0.58330000,0.55720000,0.56620000
1652054400000,0.56630000,0.57890000,0.47000000,0.48730000
1652140800000,0.48720000,0.53710000,0.47220000,0.51300000
1652227200000,0.51300000,0.52530000,0.36460000,0.41720000
1652313600000,0.41720000,0.42960000,0.33610000,0.38560000
1652400000000,0.38560000,0.46590000,0.38130000,0.42280000
1652486400000,0.42290000,0.44100000,0.39550000,0.42620000
1652572800000,0.42620000,0.45000000,0.41490000,0.44810000
1652659200000,0.44810000,0.44810000,0.40870000,0.42310000
1652745600000,0.42310000,0.44030000,0.41700000,0.43800000
1652832000000,0.43800000,0.44280000,0.40370000,0.40560000
1652918400000,0.40560000,0.42420000,0.39080000,0.42050000
1653004800000,0.42050000,0.44070000,0.40160000,0.41010000
1653091200000,0.41010000,0.41830000,0.40300000,0.41450000
1653177600000,0.41440000,0.42550000,0.41010000,0.42180000
1653264000000,0.42170000,0.42870000,0.40020000,0.40520000
1653350400000,0.40520000,0.41380000,0.39080000,0.40860000
1653436800000,0.40870000,0.41380000,0.39480000,0.40600000
1653523200000,0.40610000,0.41090000,0.37530000,0.39200000
1653609600000,0.39210000,0.40320000,0.37640000,0.38190000
1653696000000,0.38200000,0.38900000,0.38050000,0.38630000
1653782400000,0.38630000,0.39080000,0.37940000,0.38910000
1653868800000,0.38910000,0.41970000,0.38660000,0.41870000
1653955200000,0.41880000,0.43420000,0.40650000,0.42170000
1654041600000,0.42170000,0.42660000,0.38870000,0.39800000
1654128000000,0.39810000,0.40720000,0.39070000,0.40550000
1654214400000,0.40540000,0.41050000,0.38390000,0.39040000
1654300800000,0.39030000,0.39440000,0.38460000,0.39250000
1654387200000,0.39250000,0.39950000,0.38950000,0.39530000
1654473600000,0.39540000,0.40990000,0.39400000,0.40260000
1654560000000,0.40270000,0.41750000,0.38460000,0.40760000
1654646400000,0.40760000,0.41040000,0.39470000,0.40060000
1654732800000,0.40070000,0.40410000,0.39650000,0.40020000
1654819200000,0.40020000,0.41180000,0.37620000,0.38150000
1654905600000,0.38150000,0.38870000,0.35570000,0.35990000
1654992000000,0.35980000,0.36540000,0.33940000,0.34330000
1655078400000,0.34330000,0.35070000,0.30120000,0.31180000
1655164800000,0.31170000,0.32670000,0.29360000,0.32140000
1655251200000,0.32150000,0.34690000,0.29800000,0.34360000
1655337600000,0.34360000,0.34750000,0.30730000,0.31320000
1655424000000,0.31320000,0.33970000,0.31050000,0.32100000
1655510400000,0.32100000,0.32630000,0.28720000,0.30750000
1655596800000,0.30740000,0.33300000,0.29810000,0.32640000
1655683200000,0.32620000,0.32890000,0.31350000,0.32270000
1655769600000,0.32260000,0.33740000,0.31870000,0.32940000
1655856000000,0.32940000,0.32970000,0.31900000,0.32230000
1655942400000,0.32230000,0.33710000,0.32130000,0.33580000
1656028800000,0.33570000,0.38710000,0.33480000,0.36720000
1656115200000,0.36720000,0.37410000,0.35420000,0.36760000
1656201600000,0.36770000,0.37510000,0.35760000,0.35920000
1656288000000,0.35910000,0.36710000,0.34800000,0.35370000
1656374400000,0.35370000,0.35570000,0.33530000,0.33750000
1656460800000,0.33750000,0.34170000,0.32010000,0.32960000
1656547200000,0.32960000,0.33330000,0.30560000,0.33210000
1656633600000,0.33200000,0.33630000,0.31000000,0.31390000
1656720000000,0.31420000,0.31810000,0.30890000,0.31560000
1656806400000,0.31570000,0.32580000,0.30850000,0.32150000
1656892800000,0.32160000,0.33000000,0.31460000,0.32870000
1656979200000,0.32870000,0.33100000,0.31280000,0.32520000
1657065600000,0.32520000,0.33400000,0.32000000,0.33240000
1657152000000,0.33240000,0.34560000,0.32690000,0.34220000
1657238400000,0.34230000,0.35900000,0.33590000,0.34020000
1657324800000,0.34030000,0.34770000,0.33920000,0.34480000
1657411200000,0.34480000,0.34490000,0.31970000,0.32550000
1657497600000,0.32560000,0.32920000,0.31080000,0.31520000
1657584000000,0.31520000,0.31820000,0.30780000,0.31160000
1657670400000,0.31170000,0.32600000,0.30200000,0.32370000
1657756800000,0.32360000,0.33400000,0.31220000,0.33380000
1657843200000,0.33380000,0.34900000,0.32730000,0.33420000
1657929600000,0.33410000,0.35650000,0.33130000,0.35050000
1658016000000,0.35040000,0.36140000,0.34130000,0.34330000
1658102400000,0.34340000,0.37010000,0.34290000,0.36530000
1658188800000,0.36520000,0.37670000,0.35150000,0.37290000
1658275200000,0.37280000,0.38170000,0.35720000,0.36350000
1658361600000,0.36350000,0.36850000,0.34850000,0.36690000
1658448000000,0.36680000,0.37160000,0.35410000,0.35780000
1658534400000,0.35780000,0.36280000,0.34980000,0.35920000
1658620800000,0.35920000,0.36670000,0.35580000,0.35860000
1658707200000,0.35850000,0.36020000,0.33500000,0.33620000
1658793600000,0.33620000,0.33850000,0.32520000,0.33720000
1658880000000,0.33730000,0.35970000,0.33040000,0.35940000
1658966400000,0.35940000,0.37920000,0.34890000,0.37390000
1659052800000,0.37380000,0.37990000,0.35960000,0.36790000
1659139200000,0.36790000,0.40990000,0.36290000,0.38790000
1659225600000,0.38800000,0.39890000,0.37820000,0.37920000
1659312000000,0.37910000,0.38600000,0.37100000,0.37910000
1659398400000,0.37910000,0.39460000,0.36670000,0.37140000
1659484800000,0.37140000,0.37750000,0.36310000,0.36950000
1659571200000,0.36950000,0.37500000,0.36430000,0.37100000
1659657600000,0.37100000,0.37850000,0.36730000,0.37640000
1659744000000,0.37640000,0.37800000,0.37030000,0.37150000
1659830400000,0.37150000,0.37720000,0.36820000,0.37220000
1659916800000,0.37230000,0.38470000,0.37100000,0.37870000
1660003200000,0.37870000,0.38010000,0.36060000,0.36720000
1660089600000,0.36720000,0.38150000,0.35830000,0.38140000
1660176000000,0.38140000,0.38600000,0.37700000,0.38020000
1660262400000,0.38010000,0.38060000,0.36990000,0.37960000
1660348800000,0.37970000,0.38760000,0.37630000,0.37800000
1660435200000,0.37790000,0.39220000,0.37380000,0.37570000
1660521600000,0.37560000,0.38520000,0.36580000,0.37510000
1660608000000,0.37500000,0.37840000,0.36660000,0.37700000
1660694400000,0.37700000,0.39230000,0.36800000,0.37950000
1660780800000,0.37960000,0.38150000,0.36910000,0.37040000
1660867200000,0.37030000,0.37070000,0.33090000,0.33440000
1660953600000,0.33450000,0.34280000,0.33210000,0.33680000
1661040000000,0.33680000,0.34850000,0.33550000,0.34490000
1661126400000,0.34480000,0.34530000,0.33130000,0.34400000
1661212800000,0.34400000,0.34800000,0.33260000,0.34720000
1661299200000,0.34730000,0.35250000,0.33890000,0.34560000
1661385600000,0.34560000,0.35220000,0.34350000,0.34910000
1661472000000,0.34910000,0.37120000,0.33250000,0.33930000
1661558400000,0.33930000,0.34470000,0.32830000,0.33460000
1661644800000,0.33460000,0.33730000,0.32130000,0.32240000
1661731200000,0.32230000,0.33420000,0.31860000,0.33370000
1661817600000,0.33370000,0.33590000,0.32000000,0.32670000
1661904000000,0.32680000,0.33390000,0.32300000,0.32770000
1661990400000,0.32760000,0.33340000,0.32150000,0.33310000
1662076800000,0.33320000,0.33550000,0.32530000,0.33140000
1662163200000,0.33150000,0.33500000,0.32650000,0.32970000
1662249600000,0.32960000,0.33280000,0.32750000,0.33170000
1662336000000,0.33180000,0.33380000,0.32250000,0.33290000
1662422400000,0.33290000,0.34310000,0.31540000,0.32120000
1662508800000,0.32120000,0.33860000,0.31200000,0.33690000
1662595200000,0.33690000,0.34340000,0.32820000,0.33960000
1662681600000,0.33960000,0.35970000,0.33940000,0.35680000
1662768000000,0.35680000,0.36220000,0.35140000,0.35730000
1662854400000,0.35740000,0.36040000,0.34850000,0.35520000
1662940800000,0.35510000,0.36020000,0.34780000,0.35980000
1663027200000,0.35980000,0.36030000,0.33080000,0.33260000
1663113600000,0.33260000,0.34420000,0.33120000,0.34150000
1663200000000,0.34150000,0.34290000,0.32410000,0.32610000
1663286400000,0.32610000,0.35810000,0.32160000,0.35520000
1663372800000,0.35520000,0.38100000,0.34640000,0.37620000
1663459200000,0.37620000,0.39810000,0.35560000,0.35760000
1663545600000,0.35780000,0.39320000,0.34010000,0.38480000
1663632000000,0.38470000,0.42420000,0.37040000,0.41400000
1663718400000,0.41390000,0.43400000,0.38000000,0.39360000
1663804800000,0.39360000,0.50000000,0.39330000,0.48620000
1663891200000,0.48610000,0.55900000,0.45640000,0.50690000
1663977600000,0.50690000,0.51950000,0.47170000,0.48780000
1664064000000,0.48790000,0.52150000,0.47570000,0.49170000
1664150400000,0.49160000,0.50200000,0.45760000,0.46830000
1664236800000,0.46820000,0.48820000,0.43500000,0.44570000
1664323200000,0.44580000,0.45580000,0.41680000,0.44890000
1664409600000,0.44910000,0.51090000,0.42660000,0.48770000
1664496000000,0.48760000,0.49920000,0.46670000,0.47990000
1664582400000,0.47990000,0.48650000,0.46670000,0.47540000
1664668800000,0.47530000,0.47850000,0.44300000,0.44850000
1664755200000,0.44850000,0.46940000,0.43720000,0.46210000
1664841600000,0.46220000,0.48580000,0.45150000,0.47950000
1664928000000,0.47950000,0.50200000,0.47160000,0.48870000
1665014400000,0.48880000,0.50630000,0.48830000,0.49340000
1665100800000,0.49340000,0.53390000,0.48000000,0.51770000
1665187200000,0.51770000,0.52920000,0.51110000,0.51700000
1665273600000,0.51710000,0.54900000,0.50600000,0.53250000
1665360000000,0.53250000,0.53800000,0.49270000,0.49390000
1665446400000,0.49390000,0.50250000,0.47680000,0.48610000
1665532800000,0.48600000,0.49600000,0.48200000,0.48810000
1665619200000,0.48810000,0.48980000,0.44010000,0.47910000
1665705600000,0.47910000,0.51250000,0.47820000,0.48830000
1665792000000,0.48820000,0.49000000,0.47740000,0.48180000
1665878400000,0.48180000,0.48760000,0.46800000,0.47660000
1665964800000,0.47650000,0.48250000,0.46270000,0.48040000
1666051200000,0.48040000,0.48430000,0.45710000,0.46580000
1666137600000,0.46570000,0.46670000,0.44710000,0.45040000
1666224000000,0.45040000,0.46460000,0.42240000,0.44650000
1666310400000,0.44650000,0.46170000,0.43360000,0.46140000
1666396800000,0.46130000,0.47080000,0.45610000,0.46530000
1666483200000,0.46530000,0.47260000,0.45180000,0.46880000
1666569600000,0.46880000,0.47300000,0.44780000,0.45290000
1666656000000,0.45300000,0.47280000,0.44340000,0.46050000
1666742400000,0.46060000,0.47150000,0.45620000,0.46890000
1666828800000,0.46890000,0.48240000,0.45840000,0.46150000
1666915200000,0.46150000,0.47550000,0.45640000,0.47440000
1667001600000,0.47430000,0.48370000,0.46570000,0.47010000
1667088000000,0.47020000,0.47350000,0.45370000,0.45820000
1667174400000,0.45820000,0.46740000,0.44760000,0.46410000
1667260800000,0.46400000,0.46700000,0.45430000,0.46360000
1667347200000,0.46350000,0.46590000,0.44510000,0.44970000
1667433600000,0.44980000,0.45980000,0.44870000,0.45480000
1667520000000,0.45480000,0.50780000,0.45320000,0.50640000
1667606400000,0.50630000,0.51000000,0.48900000,0.49300000
1667692800000,0.49300000,0.49470000,0.46800000,0.47090000
1667779200000,0.47080000,0.48000000,0.45850000,0.46480000
1667865600000,0.46470000,0.46690000,0.33550000,0.40590000
1667952000000,0.40590000,0.41100000,0.31600000,0.33310000
1668038400000,0.33320000,0.40300000,0.33010000,0.39420000
1668124800000,0.39420000,0.39910000,0.36610000,0.38430000
1668211200000,0.38430000,0.38460000,0.35920000,0.36360000
1668297600000,0.36350000,0.36940000,0.33250000,0.34080000
1668384000000,0.34090000,0.37960000,0.32100000,0.37760000
1668470400000,0.37750000,0.39770000,0.36680000,0.38880000
1668556800000,0.38870000,0.39150000,0.36140000,0.37520000
1668643200000,0.37510000,0.38730000,0.36910000,0.38190000
1668729600000,0.38190000,0.38780000,0.37330000,0.38290000
1668816000000,0.38290000,0.38860000,0.37520000,0.38410000
1668902400000,0.38420000,0.39690000,0.35850000,0.36080000
1668988800000,0.36080000,0.36900000,0.34570000,0.36450000
1669075200000,0.36450000,0.37840000,0.35130000,0.37570000
1669161600000,0.37580000,0.38240000,0.36820000,0.38150000
1669248000000,0.38160000,0.40500000,0.37420000,0.40180000
1669334400000,0.40180000,0.41940000,0.38880000,0.40780000
1669420800000,0.40770000,0.41460000,0.39270000,0.39600000
1669507200000,0.39600000,0.40960000,0.39420000,0.39620000
1669593600000,0.39610000,0.39910000,0.37300000,0.38880000
1669680000000,0.38880000,0.40390000,0.38290000,0.39810000
1669766400000,0.39810000,0.41170000,0.39260000,0.40780000
1669852800000,0.40780000,0.40930000,0.39440000,0.39690000
1669939200000,0.39680000,0.39750000,0.38380000,0.39610000
1670025600000,0.39610000,0.39730000,0.38530000,0.38730000
1670112000000,0.38730000,0.39320000,0.38600000,0.38950000
1670198400000,0.38950000,0.39540000,0.38000000,0.38930000
1670284800000,0.38930000,0.39250000,0.38080000,0.39140000
1670371200000,0.39140000,0.39250000,0.37330000,0.38350000
1670457600000,0.38340000,0.39620000,0.38260000,0.39410000
1670544000000,0.39420000,0.39520000,0.38430000,0.38890000
1670630400000,0.38890000,0.38930000,0.38540000,0.38650000
1670716800000,0.38650000,0.38860000,0.37780000,0.38090000
1670803200000,0.38080000,0.38980000,0.37070000,0.38740000
1670889600000,0.38750000,0.39700000,0.37860000,0.39520000
1670976000000,0.39530000,0.39560000,0.37680000,0.38530000
1671062400000,0.38520000,0.38670000,0.37350000,0.37800000
1671148800000,0.37790000,0.37990000,0.34400000,0.35110000
1671235200000,0.35100000,0.35980000,0.34670000,0.35450000
1671321600000,0.35450000,0.35560000,0.34730000,0.34990000
1671408000000,0.34990000,0.35300000,0.33200000,0.33890000
1671494400000,0.33890000,0.35320000,0.33590000,0.34820000
1671580800000,0.34820000,0.35050000,0.33710000,0.34490000
1671667200000,0.34480000,0.35030000,0.34140000,0.34920000
1671753600000,0.34920000,0.35500000,0.34710000,0.35430000
1671840000000,0.35420000,0.35440000,0.35090000,0.35170000
1671926400000,0.35180000,0.35190000,0.34390000,0.34570000
1672012800000,0.34570000,0.37000000,0.34550000,0.36580000
1672099200000,0.36570000,0.37310000,0.35860000,0.36750000
1672185600000,0.36750000,0.36870000,0.35460000,0.35580000
1672272000000,0.35590000,0.35770000,0.33610000,0.34210000
1672358400000,0.34210000,0.34610000,0.33370000,0.34510000
1672444800000,0.34500000,0.34530000,0.33840000,0.33890000
1672531200000,0.33890000,0.34000000,0.33540000,0.33870000
1672617600000,0.33860000,0.35550000,0.30000000,0.34820000
1672704000000,0.34820000,0.35200000,0.33950000,0.34360000
1672790400000,0.34360000,0.36050000,0.33900000,0.34720000
1672876800000,0.34710000,0.34870000,0.33330000,0.33800000
1672963200000,0.33800000,0.34620000,0.33110000,0.34430000
1673049600000,0.34420000,0.34570000,0.34130000,0.34420000
1673136000000,0.34420000,0.34690000,0.33540000,0.34520000
1673222400000,0.34520000,0.35760000,0.34370000,0.34900000
1673308800000,0.34890000,0.35410000,0.34320000,0.35070000
1673395200000,0.35060000,0.37850000,0.34770000,0.37280000
1673481600000,0.37280000,0.38200000,0.36070000,0.37480000
1673568000000,0.37480000,0.38680000,0.36800000,0.38580000
1673654400000,0.38570000,0.40890000,0.37660000,0.39530000
1673740800000,0.39530000,0.39690000,0.37950000,0.38450000
1673827200000,0.38460000,0.40640000,0.37770000,0.38550000
1673913600000,0.38550000,0.39870000,0.37900000,0.38680000
1674000000000,0.38680000,0.39640000,0.36550000,0.37820000
1674086400000,0.37820000,0.39650000,0.37620000,0.39280000
1674172800000,0.39290000,0.41410000,0.38590000,0.41290000
1674259200000,0.41290000,0.41660000,0.39670000,0.40340000
1674345600000,0.40340000,0.41220000,0.39620000,0.40040000
1674432000000,0.40040000,0.43300000,0.39950000,0.42340000
1674518400000,0.42330000,0.43120000,0.40250000,0.40780000
1674604800000,0.40790000,0.42450000,0.39650000,0.41700000
1674691200000,0.41700000,0.41780000,0.40530000,0.40920000
1674777600000,0.40910000,0.41350000,0.39880000,0.41280000
1674864000000,0.41270000,0.41680000,0.40550000,0.40780000
1674950400000,0.40780000,0.41730000,0.40660000,0.41340000
1675036800000,0.41350000,0.42220000,0.38600000,0.39340000
1675123200000,0.39330000,0.41130000,0.38800000,0.40570000
1675209600000,0.40580000,0.41570000,0.39620000,0.41310000
1675296000000,0.41320000,0.41920000,0.40800000,0.40980000
1675382400000,0.40970000,0.41370000,0.40540000,0.41170000
1675468800000,0.41160000,0.42040000,0.40750000,0.41060000
1675555200000,0.41060000,0.41200000,0.39420000,0.39840000
1675641600000,0.39850000,0.40370000,0.39090000,0.39200000
1675728000000,0.39210000,0.40480000,0.39010000,0.40360000
1675814400000,0.40370000,0.40600000,0.39360000,0.39750000
1675900800000,0.39750000,0.40920000,0.37260000,0.38190000
1675987200000,0.38180000,0.38780000,0.37710000,0.38170000
1676073600000,0.38180000,0.38410000,0.37980000,0.38330000
1676160000000,0.38340000,0.38500000,0.37160000,0.37470000
1676246400000,0.37470000,0.37830000,0.36120000,0.37030000
1676332800000,0.37030000,0.38390000,0.36440000,0.38190000
1676419200000,0.38190000,0.40240000,0.37650000,0.40110000
1676505600000,0.40100000,0.40480000,0.38400000,0.38410000
1676592000000,0.38410000,0.40000000,0.38090000,0.39500000
1676678400000,0.39490000,0.39760000,0.39110000,0.39430000
1676764800000,0.39420000,0.39810000,0.38450000,0.38630000
1676851200000,0.38620000,0.40900000,0.37740000,0.39840000
1676937600000,0.39850000,0.40250000,0.38720000,0.39190000
1677024000000,0.39200000,0.39770000,0.38280000,0.39530000
1677110400000,0.39530000,0.39790000,0.38530000,0.38820000
1677196800000,0.38830000,0.39080000,0.37230000,0.37830000
1677283200000,0.37830000,0.37950000,0.36920000,0.37780000
1677369600000,0.37790000,0.38070000,0.37450000,0.37790000
1677456000000,0.37790000,0.38010000,0.37080000,0.37850000
1677542400000,0.37850000,0.38270000,0.37190000,0.37620000
1677628800000,0.37620000,0.38480000,0.37260000,0.38350000
1677715200000,0.38360000,0.38460000,0.37370000,0.37720000
1677801600000,0.37720000,0.38060000,0.35390000,0.37740000
1677888000000,0.37730000,0.38000000,0.36800000,0.37350000
1677974400000,0.37350000,0.37740000,0.36530000,0.36680000
1678060800000,0.36680000,0.37430000,0.35890000,0.36950000
1678147200000,0.36960000,0.38440000,0.36690000,0.38010000
1678233600000,0.38020000,0.40180000,0.37230000,0.38890000
1678320000000,0.38890000,0.39760000,0.36390000,0.37060000
1678406400000,0.37060000,0.37520000,0.35710000,0.37000000
1678492800000,0.36990000,0.37410000,0.35820000,0.36380000
1678579200000,0.36370000,0.37150000,0.34730000,0.37140000
1678665600000,0.37130000,0.38000000,0.35530000,0.37240000
1678752000000,0.37240000,0.38700000,0.36470000,0.37240000
1678838400000,0.37240000,0.37570000,0.35600000,0.35890000
1678924800000,0.35890000,0.36700000,0.35620000,0.36470000
1679011200000,0.36480000,0.38250000,0.36200000,0.37980000
1679097600000,0.37970000,0.38980000,0.36910000,0.37390000
1679184000000,0.37390000,0.40000000,0.37360000,0.38570000
1679270400000,0.38580000,0.39130000,0.37070000,0.37340000
1679356800000,0.37340000,0.49290000,0.37280000,0.46960000
1679443200000,0.46960000,0.47500000,0.40690000,0.42130000
1679529600000,0.42130000,0.45570000,0.41160000,0.44380000
1679616000000,0.44370000,0.44400000,0.41410000,0.42590000
1679702400000,0.42600000,0.46500000,0.42230000,0.44290000
1679788800000,0.44290000,0.46320000,0.44030000,0.44790000
1679875200000,0.44790000,0.48880000,0.44250000,0.47900000
1679961600000,0.47890000,0.53400000,0.46660000,0.51440000
1680048000000,0.51450000,0.58500000,0.51450000,0.54250000
1680134400000,0.54250000,0.55800000,0.52140000,0.53190000
1680220800000,0.53190000,0.56400000,0.52570000,0.53740000
1680307200000,0.53750000,0.53750000,0.49720000,0.50950000
1680393600000,0.50950000,0.52900000,0.50150000,0.51800000
1680480000000,0.51790000,0.52500000,0.48100000,0.49590000
1680566400000,0.49580000,0.50780000,0.48710000,0.50260000
1680652800000,0.50260000,0.52710000,0.49860000,0.50550000
1680739200000,0.50560000,0.50970000,0.49130000,0.50280000
1680825600000,0.50280000,0.51560000,0.49710000,0.51260000
1680912000000,0.51270000,0.51300000,0.50220000,0.50480000
1680998400000,0.50490000,0.50930000,0.49830000,0.50540000
1681084800000,0.50530000,0.51990000,0.50000000,0.51760000
1681171200000,0.51760000,0.52830000,0.51100000,0.51670000
1681257600000,0.51660000,0.51790000,0.49840000,0.50490000
1681344000000,0.50490000,0.51560000,0.50140000,0.51250000
1681430400000,0.51240000,0.54650000,0.51110000,0.52270000
1681516800000,0.52270000,0.52610000,0.51600000,0.51920000
1681603200000,0.51920000,0.52440000,0.51520000,0.52090000
1681689600000,0.52080000,0.52100000,0.50660000,0.51090000
1681776000000,0.51100000,0.53910000,0.50920000,0.53240000
1681862400000,0.53250000,0.53750000,0.47100000,0.49110000
1681948800000,0.49110000,0.49930000,0.46500000,0.47520000
1682035200000,0.47520000,0.47920000,0.44030000,0.44910000
1682121600000,0.44910000,0.47610000,0.44550000,0.47190000
1682208000000,0.47200000,0.47200000,0.45260000,0.46470000
1682294400000,0.46480000,0.48570000,0.44690000,0.46110000
1682380800000,0.46100000,0.47230000,0.45060000,0.46950000
1682467200000,0.46960000,0.48310000,0.43290000,0.46180000
1682553600000,0.46180000,0.46990000,0.45570000,0.46670000
1682640000000,0.46660000,0.48300000,0.46370000,0.47960000
1682726400000,0.47950000,0.48690000,0.47090000,0.47800000
1682812800000,0.47790000,0.48190000,0.46870000,0.47050000
1682899200000,0.47050000,0.47240000,0.45440000,0.46490000
1682985600000,0.46480000,0.46620000,0.45740000,0.46450000
1683072000000,0.46440000,0.46550000,0.44970000,0.46320000
1683158400000,0.46330000,0.46500000,0.45470000,0.46080000
1683244800000,0.46080000,0.47060000,0.45450000,0.46710000
1683331200000,0.46710000,0.46950000,0.45120000,0.45820000
1683417600000,0.45820000,0.46010000,0.44570000,0.44900000
1683504000000,0.44910000,0.45120000,0.41000000,0.42830000
1683590400000,0.42830000,0.43080000,0.42020000,0.42890000
1683676800000,0.42890000,0.43400000,0.41190000,0.43030000
1683763200000,0.43030000,0.43050000,0.41140000,0.42070000
1683849600000,0.42070000,0.44460000,0.41570000,0.43050000
1683936000000,0.43050000,0.43060000,0.42270000,0.42400000
1684022400000,0.42400000,0.43170000,0.42100000,0.42530000
1684108800000,0.42530000,0.43040000,0.42140000,0.42730000
1684195200000,0.42730000,0.44300000,0.41740000,0.44250000
1684281600000,0.44260000,0.46160000,0.43750000,0.44840000
1684368000000,0.44850000,0.47300000,0.44300000,0.45960000
1684454400000,0.45970000,0.47550000,0.45730000,0.46750000
1684540800000,0.46740000,0.47190000,0.46180000,0.46850000
1684627200000,0.46850000,0.47060000,0.45500000,0.45750000
1684713600000,0.45740000,0.46740000,0.44960000,0.46180000
1684800000000,0.46180000,0.46720000,0.45830000,0.46510000
1684886400000,0.46510000,0.46510000,0.44570000,0.45300000
1684972800000,0.45300000,0.45510000,0.44310000,0.45380000
1685059200000,0.45380000,0.46990000,0.45240000,0.46840000
1685145600000,0.46840000,0.47920000,0.46520000,0.47140000
1685232000000,0.47140000,0.48630000,0.46990000,0.48200000
1685318400000,0.48200000,0.49540000,0.47610000,0.49460000
1685404800000,0.49460000,0.52930000,0.48930000,0.52050000
1685491200000,0.52050000,0.52800000,0.50090000,0.51660000
1685577600000,0.51670000,0.51670000,0.50140000,0.50650000
1685664000000,0.50650000,0.52710000,0.50330000,0.52440000
1685750400000,0.52450000,0.53400000,0.51440000,0.51880000
1685836800000,0.51880000,0.54700000,0.51510000,0.53590000
1685923200000,0.53590000,0.54310000,0.48670000,0.50900000
1686009600000,0.50890000,0.53280000,0.49520000,0.53000000
1686096000000,0.53000000,0.53840000,0.50700000,0.51830000
1686182400000,0.51830000,0.52780000,0.51560000,0.52360000
1686268800000,0.52370000,0.54180000,0.52050000,0.53800000
